library,N,l2_error,max_error,rt_error
VectorFFT,3703,5.546e-16,4.673e-16,1.412e-15
MKL,3703,4.076e-16,3.075e-16,1.750e-15
VectorFFT,3704,6.260e-16,8.938e-16,1.602e-15
MKL,3704,4.991e-16,5.843e-16,1.540e-15
VectorFFT,3705,5.744e-16,7.236e-16,1.545e-15
MKL,3705,3.311e-16,3.698e-16,1.038e-15
VectorFFT,3706,6.155e-16,1.043e-15,1.373e-15
MKL,3706,3.760e-16,4.472e-16,1.457e-15
VectorFFT,3707,6.176e-16,8.526e-16,1.494e-15
MKL,3707,5.062e-16,5.128e-16,1.805e-15
VectorFFT,3708,6.198e-16,7.965e-16,1.692e-15
MKL,3708,3.233e-16,3.612e-16,1.211e-15
VectorFFT,3709,6.149e-16,6.658e-16,1.671e-15
MKL,3709,5.110e-16,5.745e-16,1.754e-15
VectorFFT,3710,6.091e-16,7.826e-16,1.572e-15
MKL,3710,3.252e-16,3.728e-16,1.065e-15
VectorFFT,3711,6.238e-16,9.066e-16,1.571e-15
MKL,3711,5.035e-16,5.197e-16,2.159e-15
VectorFFT,3712,5.413e-16,7.227e-16,2.122e-15
MKL,3712,2.517e-16,2.607e-16,9.078e-16
VectorFFT,3713,6.108e-16,6.501e-16,1.554e-15
MKL,3713,3.431e-16,3.250e-16,1.059e-15
VectorFFT,3714,6.367e-16,8.786e-16,1.649e-15
MKL,3714,5.031e-16,5.804e-16,1.721e-15
VectorFFT,3715,6.286e-16,9.073e-16,1.741e-15
MKL,3715,5.086e-16,4.832e-16,1.867e-15
VectorFFT,3716,6.270e-16,8.254e-16,1.568e-15
MKL,3716,4.993e-16,5.108e-16,1.848e-15
VectorFFT,3717,6.139e-16,5.630e-16,1.450e-15
MKL,3717,3.866e-16,3.067e-16,1.237e-15
VectorFFT,3718,7.434e-16,1.046e-15,2.253e-15
MKL,3718,2.838e-16,2.935e-16,9.368e-16
VectorFFT,3719,6.228e-16,8.664e-16,1.573e-15
MKL,3719,5.147e-16,6.211e-16,1.556e-15
VectorFFT,3720,5.464e-16,6.191e-16,1.414e-15
MKL,3720,2.770e-16,2.775e-16,8.750e-16
VectorFFT,3721,6.082e-16,7.917e-16,1.464e-15
MKL,3721,3.473e-16,3.537e-16,1.333e-15
VectorFFT,3722,6.260e-16,9.929e-16,1.591e-15
MKL,3722,5.093e-16,6.795e-16,1.697e-15
VectorFFT,3723,6.112e-16,9.306e-16,1.747e-15
MKL,3723,3.273e-16,3.520e-16,1.348e-15
VectorFFT,3724,5.717e-16,8.328e-16,1.822e-15
MKL,3724,2.845e-16,3.177e-16,1.040e-15
VectorFFT,3725,6.106e-16,8.151e-16,1.689e-15
MKL,3725,5.106e-16,5.109e-16,1.871e-15
VectorFFT,3726,6.165e-16,5.422e-16,1.503e-15
MKL,3726,3.097e-16,3.094e-16,9.953e-16
VectorFFT,3727,6.086e-16,7.407e-16,1.583e-15
MKL,3727,5.126e-16,5.960e-16,1.579e-15
VectorFFT,3728,6.387e-16,9.137e-16,1.777e-15
MKL,3728,5.051e-16,5.166e-16,1.866e-15
VectorFFT,3729,6.030e-16,8.139e-16,1.594e-15
MKL,3729,5.223e-16,5.165e-16,1.795e-15
VectorFFT,3730,6.248e-16,6.738e-16,1.657e-15
MKL,3730,4.976e-16,4.647e-16,1.596e-15
VectorFFT,3731,5.127e-16,6.226e-16,1.495e-15
MKL,3731,4.142e-16,4.883e-16,1.436e-15
VectorFFT,3732,6.120e-16,8.557e-16,1.499e-15
MKL,3732,4.996e-16,6.224e-16,2.022e-15
VectorFFT,3733,6.212e-16,7.949e-16,1.525e-15
MKL,3733,5.046e-16,5.801e-16,1.680e-15
VectorFFT,3734,6.101e-16,9.193e-16,1.536e-15
MKL,3734,4.987e-16,5.967e-16,1.728e-15
VectorFFT,3735,6.232e-16,9.427e-16,1.494e-15
MKL,3735,3.466e-16,3.753e-16,1.119e-15
VectorFFT,3736,6.033e-16,7.362e-16,1.623e-15
MKL,3736,5.127e-16,5.370e-16,1.545e-15
VectorFFT,3737,6.201e-16,8.572e-16,1.677e-15
MKL,3737,5.135e-16,5.517e-16,1.834e-15
VectorFFT,3738,5.992e-16,7.598e-16,1.603e-15
MKL,3738,3.285e-16,3.721e-16,1.342e-15
VectorFFT,3739,6.204e-16,8.553e-16,1.512e-15
MKL,3739,5.133e-16,5.634e-16,1.809e-15
VectorFFT,3740,5.496e-16,5.375e-16,2.143e-15
MKL,3740,2.810e-16,2.652e-16,8.731e-16
VectorFFT,3741,1.667e-15,3.770e-15,8.430e-15
MKL,3741,3.687e-16,3.337e-16,1.217e-15
VectorFFT,3742,6.125e-16,7.656e-16,1.561e-15
MKL,3742,5.063e-16,5.195e-16,1.827e-15
VectorFFT,3743,6.150e-16,9.469e-16,1.541e-15
MKL,3743,5.224e-16,5.754e-16,1.756e-15
VectorFFT,3744,5.334e-16,8.006e-16,1.299e-15
MKL,3744,2.629e-16,2.995e-16,7.696e-16
VectorFFT,3745,6.192e-16,8.649e-16,1.685e-15
MKL,3745,5.193e-16,5.212e-16,1.948e-15
VectorFFT,3746,6.276e-16,7.796e-16,1.439e-15
MKL,3746,5.085e-16,6.230e-16,1.911e-15
VectorFFT,3747,6.272e-16,7.006e-16,1.546e-15
MKL,3747,5.095e-16,6.217e-16,1.770e-15
VectorFFT,3748,6.060e-16,7.906e-16,1.693e-15
MKL,3748,4.975e-16,5.870e-16,1.597e-15
VectorFFT,3749,6.262e-16,9.079e-16,1.769e-15
MKL,3749,4.992e-16,5.495e-16,1.833e-15
VectorFFT,3750,5.070e-16,5.803e-16,1.281e-15
MKL,3750,3.450e-16,3.347e-16,1.223e-15
VectorFFT,3751,6.375e-16,8.192e-16,2.306e-15
MKL,3751,3.023e-16,2.807e-16,9.648e-16
VectorFFT,3752,5.980e-16,9.287e-16,1.859e-15
MKL,3752,2.925e-16,3.395e-16,9.705e-16
VectorFFT,3753,6.061e-16,7.491e-16,1.623e-15
MKL,3753,5.167e-16,5.265e-16,1.903e-15
VectorFFT,3754,6.217e-16,1.035e-15,1.573e-15
MKL,3754,4.994e-16,6.274e-16,1.743e-15
VectorFFT,3755,6.241e-16,8.731e-16,1.557e-15
MKL,3755,5.031e-16,7.104e-16,2.026e-15
VectorFFT,3756,6.156e-16,7.705e-16,1.630e-15
MKL,3756,5.021e-16,5.037e-16,1.789e-15
VectorFFT,3757,6.871e-16,8.432e-16,2.142e-15
MKL,3757,3.038e-16,3.348e-16,9.622e-16
VectorFFT,3758,6.093e-16,7.828e-16,1.450e-15
MKL,3758,5.048e-16,4.979e-16,2.020e-15
VectorFFT,3759,6.198e-16,7.483e-16,1.418e-15
MKL,3759,5.121e-16,5.880e-16,1.809e-15
VectorFFT,3760,4.612e-16,7.122e-16,1.150e-15
MKL,3760,2.814e-16,3.179e-16,9.308e-16
VectorFFT,3761,6.238e-16,7.635e-16,1.447e-15
MKL,3761,4.922e-16,5.706e-16,1.716e-15
VectorFFT,3762,6.971e-16,9.044e-16,2.435e-15
MKL,3762,2.930e-16,3.084e-16,1.077e-15
VectorFFT,3763,6.332e-16,7.383e-16,1.443e-15
MKL,3763,3.570e-16,3.678e-16,1.203e-15
VectorFFT,3764,6.384e-16,9.974e-16,1.897e-15
MKL,3764,5.069e-16,5.241e-16,1.660e-15
VectorFFT,3765,6.181e-16,9.723e-16,1.624e-15
MKL,3765,5.132e-16,6.145e-16,1.801e-15
VectorFFT,3766,6.130e-16,6.995e-16,1.611e-15
MKL,3766,5.105e-16,5.673e-16,1.993e-15
VectorFFT,3767,6.196e-16,6.743e-16,1.863e-15
MKL,3767,5.196e-16,5.157e-16,1.631e-15
VectorFFT,3768,6.048e-16,8.027e-16,1.784e-15
MKL,3768,4.923e-16,5.719e-16,1.986e-15
VectorFFT,3769,6.237e-16,1.055e-15,1.736e-15
MKL,3769,4.973e-16,5.691e-16,1.830e-15
VectorFFT,3770,5.612e-16,6.865e-16,1.535e-15
MKL,3770,3.109e-16,3.585e-16,1.032e-15
VectorFFT,3771,6.291e-16,8.448e-16,1.564e-15
MKL,3771,5.159e-16,5.342e-16,1.780e-15
VectorFFT,3772,9.654e-16,1.662e-15,4.242e-15
MKL,3772,2.720e-16,2.872e-16,8.731e-16
VectorFFT,3773,5.167e-16,7.943e-16,1.598e-15
MKL,3773,4.092e-16,4.729e-16,1.424e-15
VectorFFT,3774,5.933e-16,7.664e-16,1.418e-15
MKL,3774,2.819e-16,4.443e-16,9.429e-16
VectorFFT,3775,6.336e-16,6.884e-16,1.767e-15
MKL,3775,5.123e-16,5.551e-16,1.809e-15
VectorFFT,3776,6.033e-16,7.612e-16,1.616e-15
MKL,3776,2.788e-16,2.520e-16,9.584e-16
VectorFFT,3777,6.273e-16,6.991e-16,1.491e-15
MKL,3777,5.169e-16,5.524e-16,1.563e-15
VectorFFT,3778,6.318e-16,7.943e-16,1.456e-15
MKL,3778,5.066e-16,6.920e-16,1.748e-15
VectorFFT,3779,6.274e-16,9.553e-16,1.652e-15
MKL,3779,5.227e-16,6.955e-16,1.832e-15
VectorFFT,3780,5.738e-16,6.718e-16,1.439e-15
MKL,3780,2.920e-16,2.761e-16,9.146e-16
VectorFFT,3781,6.293e-16,8.057e-16,1.478e-15
MKL,3781,5.012e-16,5.351e-16,1.947e-15
VectorFFT,3782,6.153e-16,8.140e-16,1.913e-15
MKL,3782,3.239e-16,3.943e-16,1.317e-15
VectorFFT,3783,6.271e-16,7.259e-16,1.568e-15
MKL,3783,5.091e-16,4.900e-16,1.969e-15
VectorFFT,3784,4.836e-16,7.890e-16,1.165e-15
MKL,3784,2.827e-16,3.217e-16,1.042e-15
VectorFFT,3785,6.135e-16,8.251e-16,1.411e-15
MKL,3785,5.099e-16,4.534e-16,1.633e-15
VectorFFT,3786,6.197e-16,8.349e-16,1.506e-15
MKL,3786,5.063e-16,5.559e-16,1.572e-15
VectorFFT,3787,6.341e-16,8.598e-16,1.509e-15
MKL,3787,5.052e-16,5.064e-16,1.748e-15
VectorFFT,3788,6.207e-16,9.266e-16,1.656e-15
MKL,3788,5.037e-16,5.288e-16,1.851e-15
VectorFFT,3789,6.108e-16,7.868e-16,1.672e-15
MKL,3789,5.061e-16,5.102e-16,1.765e-15
VectorFFT,3790,6.087e-16,7.839e-16,1.473e-15
MKL,3790,5.055e-16,5.815e-16,1.733e-15
VectorFFT,3791,6.066e-16,7.491e-16,1.573e-15
MKL,3791,5.071e-16,5.872e-16,1.647e-15
VectorFFT,3792,6.212e-16,5.946e-16,1.575e-15
MKL,3792,3.013e-16,4.804e-16,1.027e-15
VectorFFT,3793,6.357e-16,8.660e-16,1.888e-15
MKL,3793,5.048e-16,5.449e-16,1.569e-15
VectorFFT,3794,6.294e-16,9.144e-16,1.560e-15
MKL,3794,5.009e-16,5.254e-16,1.763e-15
VectorFFT,3795,5.421e-16,6.313e-16,1.384e-15
MKL,3795,4.100e-16,3.996e-16,1.533e-15
VectorFFT,3796,6.106e-16,5.802e-16,1.787e-15
MKL,3796,3.133e-16,3.228e-16,9.609e-16
VectorFFT,3797,6.339e-16,7.645e-16,1.677e-15
MKL,3797,5.107e-16,5.036e-16,1.927e-15
VectorFFT,3798,6.200e-16,7.357e-16,1.535e-15
MKL,3798,4.940e-16,5.670e-16,1.752e-15
VectorFFT,3799,6.163e-16,7.787e-16,1.537e-15
MKL,3799,5.131e-16,5.654e-16,1.742e-15
VectorFFT,3800,5.289e-16,6.093e-16,1.862e-15
MKL,3800,2.839e-16,2.764e-16,9.032e-16
VectorFFT,3801,6.250e-16,6.995e-16,1.464e-15
MKL,3801,5.191e-16,5.130e-16,2.452e-15
VectorFFT,3802,6.158e-16,8.029e-16,1.708e-15
MKL,3802,5.087e-16,6.010e-16,1.806e-15
VectorFFT,3803,6.286e-16,7.980e-16,1.517e-15
MKL,3803,5.025e-16,5.704e-16,1.694e-15
VectorFFT,3804,6.149e-16,1.025e-15,1.548e-15
MKL,3804,5.021e-16,4.901e-16,1.921e-15
VectorFFT,3805,6.268e-16,8.434e-16,1.606e-15
MKL,3805,5.281e-16,6.547e-16,1.796e-15
VectorFFT,3806,6.057e-16,8.098e-16,1.794e-15
MKL,3806,5.018e-16,5.417e-16,2.117e-15
VectorFFT,3807,5.730e-16,7.108e-16,1.483e-15
MKL,3807,3.374e-16,3.700e-16,1.060e-15
VectorFFT,3808,5.236e-16,6.649e-16,1.193e-15
MKL,3808,2.560e-16,2.597e-16,8.353e-16
VectorFFT,3809,6.180e-16,7.925e-16,1.815e-15
MKL,3809,5.144e-16,5.946e-16,1.828e-15
VectorFFT,3810,6.123e-16,8.400e-16,1.798e-15
MKL,3810,3.727e-16,5.167e-16,1.461e-15
VectorFFT,3811,6.213e-16,6.843e-16,1.735e-15
MKL,3811,5.242e-16,4.235e-16,1.878e-15
VectorFFT,3812,6.258e-16,7.852e-16,1.556e-15
MKL,3812,5.066e-16,5.624e-16,1.747e-15
VectorFFT,3813,1.065e-15,1.988e-15,4.160e-15
MKL,3813,3.270e-16,3.541e-16,1.128e-15
VectorFFT,3814,6.250e-16,9.890e-16,1.418e-15
MKL,3814,5.010e-16,5.659e-16,1.713e-15
VectorFFT,3815,6.203e-16,7.597e-16,1.581e-15
MKL,3815,5.302e-16,6.521e-16,1.823e-15
VectorFFT,3816,6.113e-16,6.598e-16,1.564e-15
MKL,3816,2.812e-16,3.569e-16,8.516e-16
VectorFFT,3817,6.186e-16,8.727e-16,1.719e-15
MKL,3817,5.122e-16,5.927e-16,1.934e-15
VectorFFT,3818,6.216e-16,8.775e-16,1.749e-15
MKL,3818,3.224e-16,3.803e-16,1.126e-15
VectorFFT,3819,6.197e-16,9.706e-16,1.567e-15
MKL,3819,3.476e-16,3.775e-16,1.027e-15
VectorFFT,3820,6.259e-16,6.594e-16,1.600e-15
MKL,3820,5.039e-16,5.585e-16,1.725e-15
VectorFFT,3821,6.244e-16,7.590e-16,1.559e-15
MKL,3821,5.095e-16,4.990e-16,1.770e-15
VectorFFT,3822,5.634e-16,8.069e-16,1.991e-15
MKL,3822,2.984e-16,4.275e-16,1.031e-15
VectorFFT,3823,6.159e-16,6.209e-16,1.483e-15
MKL,3823,5.351e-16,4.636e-16,2.110e-15
VectorFFT,3824,6.146e-16,8.991e-16,1.411e-15
MKL,3824,5.004e-16,5.391e-16,1.748e-15
VectorFFT,3825,6.376e-16,7.253e-16,1.778e-15
MKL,3825,4.387e-16,5.067e-16,1.242e-15
VectorFFT,3826,6.241e-16,7.254e-16,1.804e-15
MKL,3826,5.077e-16,6.440e-16,1.650e-15
VectorFFT,3827,6.291e-16,8.206e-16,1.673e-15
MKL,3827,3.720e-16,3.870e-16,1.273e-15
VectorFFT,3828,5.238e-16,6.221e-16,1.465e-15
MKL,3828,2.698e-16,2.971e-16,8.759e-16
VectorFFT,3829,6.199e-16,9.780e-16,1.496e-15
MKL,3829,5.032e-16,5.914e-16,1.515e-15
VectorFFT,3830,6.362e-16,7.486e-16,1.441e-15
MKL,3830,5.155e-16,4.911e-16,1.811e-15
VectorFFT,3831,6.195e-16,9.155e-16,1.656e-15
MKL,3831,5.134e-16,6.027e-16,1.798e-15
VectorFFT,3832,6.258e-16,7.910e-16,1.532e-15
MKL,3832,5.067e-16,5.164e-16,1.895e-15
VectorFFT,3833,6.202e-16,7.104e-16,1.915e-15
MKL,3833,5.217e-16,4.863e-16,1.848e-15
VectorFFT,3834,6.117e-16,6.603e-16,1.825e-15
MKL,3834,3.303e-16,3.620e-16,1.233e-15
VectorFFT,3835,6.223e-16,8.391e-16,1.563e-15
MKL,3835,3.611e-16,3.838e-16,1.376e-15
VectorFFT,3836,6.260e-16,7.305e-16,1.601e-15
MKL,3836,3.423e-16,3.838e-16,1.189e-15
VectorFFT,3837,6.243e-16,8.021e-16,1.833e-15
MKL,3837,5.151e-16,5.280e-16,1.728e-15
VectorFFT,3838,6.403e-16,8.615e-16,1.581e-15
MKL,3838,3.323e-16,4.307e-16,1.277e-15
VectorFFT,3839,6.110e-16,8.165e-16,1.724e-15
MKL,3839,5.272e-16,5.987e-16,1.758e-15
VectorFFT,3840,3.812e-16,4.363e-16,1.192e-15
MKL,3840,2.673e-16,2.665e-16,9.129e-16
VectorFFT,3841,6.294e-16,8.763e-16,1.695e-15
MKL,3841,5.041e-16,6.602e-16,1.883e-15
VectorFFT,3842,6.271e-16,6.803e-16,1.697e-15
MKL,3842,3.880e-16,5.196e-16,1.253e-15
VectorFFT,3843,6.236e-16,8.924e-16,1.775e-15
MKL,3843,3.456e-16,4.196e-16,1.065e-15
VectorFFT,3844,5.758e-16,5.882e-16,1.704e-15
MKL,3844,2.937e-16,2.815e-16,1.003e-15
VectorFFT,3845,6.288e-16,7.187e-16,1.700e-15
MKL,3845,5.029e-16,4.876e-16,1.663e-15
VectorFFT,3846,6.206e-16,7.251e-16,1.778e-15
MKL,3846,5.127e-16,6.225e-16,1.567e-15
VectorFFT,3847,6.226e-16,8.563e-16,1.491e-15
MKL,3847,4.973e-16,5.777e-16,1.900e-15
VectorFFT,3848,5.204e-16,5.887e-16,1.652e-15
MKL,3848,2.737e-16,3.293e-16,8.543e-16
VectorFFT,3849,6.365e-16,8.286e-16,1.733e-15
MKL,3849,5.064e-16,5.189e-16,1.602e-15
VectorFFT,3850,4.703e-16,6.055e-16,1.423e-15
MKL,3850,2.899e-16,3.456e-16,1.016e-15
VectorFFT,3851,6.186e-16,7.415e-16,1.700e-15
MKL,3851,5.204e-16,4.738e-16,1.873e-15
VectorFFT,3852,6.183e-16,7.391e-16,1.500e-15
MKL,3852,3.241e-16,4.127e-16,1.056e-15
VectorFFT,3853,6.331e-16,8.019e-16,1.480e-15
MKL,3853,5.369e-16,5.971e-16,2.124e-15
VectorFFT,3854,6.213e-16,7.494e-16,1.519e-15
MKL,3854,3.195e-16,3.854e-16,1.089e-15
VectorFFT,3855,6.245e-16,9.128e-16,1.643e-15
MKL,3855,5.063e-16,5.455e-16,1.707e-15
VectorFFT,3856,6.013e-16,8.502e-16,1.645e-15
MKL,3856,5.017e-16,5.347e-16,2.066e-15
VectorFFT,3857,5.088e-16,4.787e-16,1.502e-15
MKL,3857,3.284e-16,3.944e-16,1.037e-15
VectorFFT,3858,6.340e-16,9.451e-16,1.512e-15
MKL,3858,4.998e-16,5.347e-16,1.902e-15
VectorFFT,3859,6.296e-16,8.966e-16,1.755e-15
MKL,3859,5.019e-16,6.211e-16,2.098e-15
VectorFFT,3860,6.092e-16,7.777e-16,1.495e-15
MKL,3860,5.250e-16,5.616e-16,1.828e-15
VectorFFT,3861,7.574e-16,1.165e-15,2.617e-15
MKL,3861,4.292e-16,5.580e-16,1.264e-15
VectorFFT,3862,6.228e-16,9.788e-16,1.714e-15
MKL,3862,5.096e-16,5.007e-16,1.807e-15
VectorFFT,3863,6.139e-16,7.175e-16,1.665e-15
MKL,3863,5.099e-16,5.826e-16,1.785e-15
VectorFFT,3864,5.867e-16,7.194e-16,1.771e-15
MKL,3864,2.700e-16,2.739e-16,9.969e-16
VectorFFT,3865,6.222e-16,8.800e-16,1.491e-15
MKL,3865,5.302e-16,6.035e-16,2.275e-15
VectorFFT,3866,6.213e-16,7.652e-16,1.559e-15
MKL,3866,4.932e-16,5.012e-16,1.949e-15
VectorFFT,3867,6.188e-16,1.175e-15,1.951e-15
MKL,3867,5.117e-16,5.939e-16,1.763e-15
VectorFFT,3868,6.053e-16,7.738e-16,1.592e-15
MKL,3868,5.117e-16,6.030e-16,1.587e-15
VectorFFT,3869,6.168e-16,8.099e-16,1.608e-15
MKL,3869,3.672e-16,3.991e-16,1.333e-15
VectorFFT,3870,5.257e-16,6.215e-16,1.518e-15
MKL,3870,3.022e-16,4.305e-16,1.071e-15
VectorFFT,3871,6.379e-16,8.564e-16,1.965e-15
MKL,3871,3.439e-16,3.344e-16,1.128e-15
VectorFFT,3872,4.205e-16,5.115e-16,1.202e-15
MKL,3872,2.539e-16,2.896e-16,7.845e-16
VectorFFT,3873,6.394e-16,8.120e-16,1.791e-15
MKL,3873,5.168e-16,5.887e-16,1.836e-15
VectorFFT,3874,6.215e-16,9.924e-16,1.950e-15
MKL,3874,3.789e-16,6.487e-16,1.285e-15
VectorFFT,3875,5.080e-16,6.190e-16,1.502e-15
MKL,3875,4.944e-16,4.744e-16,1.763e-15
VectorFFT,3876,5.686e-16,5.924e-16,1.460e-15
MKL,3876,2.782e-16,3.208e-16,1.219e-15
VectorFFT,3877,6.240e-16,1.005e-15,1.711e-15
MKL,3877,5.131e-16,4.478e-16,1.473e-15
VectorFFT,3878,6.181e-16,7.848e-16,1.544e-15
MKL,3878,5.039e-16,4.899e-16,1.583e-15
VectorFFT,3879,6.104e-16,7.639e-16,1.501e-15
MKL,3879,5.162e-16,6.044e-16,1.912e-15
VectorFFT,3880,6.363e-16,7.990e-16,1.464e-15
MKL,3880,3.313e-16,3.876e-16,1.208e-15
VectorFFT,3881,6.184e-16,6.680e-16,1.590e-15
MKL,3881,4.990e-16,5.110e-16,1.740e-15
VectorFFT,3882,6.281e-16,8.182e-16,1.681e-15
MKL,3882,5.103e-16,5.392e-16,1.644e-15
VectorFFT,3883,6.145e-16,8.475e-16,1.640e-15
MKL,3883,5.220e-16,5.032e-16,1.683e-15
VectorFFT,3884,6.705e-16,8.617e-16,1.745e-15
MKL,3884,5.073e-16,6.091e-16,1.979e-15
VectorFFT,3885,5.126e-16,7.577e-16,1.408e-15
MKL,3885,3.306e-16,3.810e-16,1.201e-15
VectorFFT,3886,6.170e-16,1.010e-15,1.748e-15
MKL,3886,3.166e-16,4.455e-16,1.018e-15
VectorFFT,3887,7.641e-16,1.174e-15,2.621e-15
MKL,3887,3.109e-16,3.725e-16,1.055e-15
VectorFFT,3888,4.388e-16,5.258e-16,1.557e-15
MKL,3888,2.824e-16,3.108e-16,9.135e-16
VectorFFT,3889,8.091e-16,1.264e-15,2.523e-15
MKL,3889,5.101e-16,6.680e-16,2.022e-15
VectorFFT,3890,6.183e-16,8.403e-16,1.653e-15
MKL,3890,5.076e-16,5.341e-16,1.673e-15
VectorFFT,3891,6.274e-16,8.946e-16,1.912e-15
MKL,3891,5.192e-16,5.855e-16,1.712e-15
VectorFFT,3892,6.291e-16,7.115e-16,1.925e-15
MKL,3892,3.448e-16,4.851e-16,1.131e-15
VectorFFT,3893,6.164e-16,6.492e-16,1.650e-15
MKL,3893,5.198e-16,4.910e-16,1.963e-15
VectorFFT,3894,6.038e-16,6.348e-16,1.612e-15
MKL,3894,2.999e-16,2.921e-16,9.968e-16
VectorFFT,3895,4.792e-16,5.047e-16,1.284e-15
MKL,3895,3.549e-16,3.726e-16,1.171e-15
VectorFFT,3896,6.287e-16,8.173e-16,1.516e-15
MKL,3896,5.154e-16,5.662e-16,1.843e-15
VectorFFT,3897,6.242e-16,8.554e-16,1.636e-15
MKL,3897,5.077e-16,5.432e-16,1.795e-15
VectorFFT,3898,6.183e-16,7.483e-16,1.588e-15
MKL,3898,5.110e-16,5.509e-16,1.673e-15
VectorFFT,3899,6.303e-16,7.657e-16,1.591e-15
MKL,3899,5.216e-16,5.436e-16,1.698e-15
VectorFFT,3900,5.972e-16,6.930e-16,1.741e-15
MKL,3900,2.924e-16,3.053e-16,9.500e-16
VectorFFT,3901,6.252e-16,9.074e-16,1.571e-15
MKL,3901,3.562e-16,4.419e-16,1.276e-15
VectorFFT,3902,6.125e-16,6.989e-16,1.706e-15
MKL,3902,5.094e-16,5.134e-16,1.769e-15
VectorFFT,3903,6.235e-16,7.783e-16,1.473e-15
MKL,3903,5.239e-16,6.869e-16,1.909e-15
VectorFFT,3904,6.197e-16,7.611e-16,1.665e-15
MKL,3904,2.816e-16,3.821e-16,9.402e-16
VectorFFT,3905,6.104e-16,8.126e-16,1.588e-15
MKL,3905,3.357e-16,3.337e-16,1.358e-15
VectorFFT,3906,5.585e-16,5.700e-16,1.797e-15
MKL,3906,2.859e-16,2.781e-16,9.130e-16
VectorFFT,3907,6.345e-16,1.081e-15,1.501e-15
MKL,3907,5.187e-16,5.553e-16,1.946e-15
VectorFFT,3908,6.143e-16,9.178e-16,1.701e-15
MKL,3908,5.068e-16,6.425e-16,1.948e-15
VectorFFT,3909,6.181e-16,9.552e-16,1.839e-15
MKL,3909,5.088e-16,5.915e-16,2.173e-15
VectorFFT,3910,5.861e-16,6.423e-16,1.594e-15
MKL,3910,3.190e-16,3.497e-16,1.194e-15
VectorFFT,3911,6.199e-16,8.002e-16,1.805e-15
MKL,3911,5.164e-16,6.938e-16,1.864e-15
VectorFFT,3912,6.256e-16,7.535e-16,1.636e-15
MKL,3912,5.160e-16,5.021e-16,1.686e-15
VectorFFT,3913,5.443e-16,5.767e-16,1.585e-15
MKL,3913,3.570e-16,3.967e-16,1.080e-15
VectorFFT,3914,6.238e-16,8.782e-16,1.665e-15
MKL,3914,3.406e-16,4.071e-16,1.100e-15
VectorFFT,3915,5.800e-16,7.925e-16,2.117e-15
MKL,3915,3.378e-16,4.906e-16,1.105e-15
VectorFFT,3916,6.057e-16,8.367e-16,1.699e-15
MKL,3916,3.160e-16,4.614e-16,1.094e-15
VectorFFT,3917,6.232e-16,1.017e-15,1.675e-15
MKL,3917,5.450e-16,6.374e-16,1.727e-15
VectorFFT,3918,6.220e-16,7.170e-16,1.594e-15
MKL,3918,5.130e-16,4.950e-16,2.024e-15
VectorFFT,3919,6.140e-16,8.956e-16,1.860e-15
MKL,3919,5.274e-16,5.399e-16,1.836e-15
VectorFFT,3920,3.447e-16,4.532e-16,1.110e-15
MKL,3920,2.762e-16,2.970e-16,9.018e-16
VectorFFT,3921,6.167e-16,7.995e-16,1.747e-15
MKL,3921,5.196e-16,5.263e-16,1.737e-15
VectorFFT,3922,6.225e-16,7.632e-16,1.681e-15
MKL,3922,3.316e-16,3.843e-16,1.240e-15
VectorFFT,3923,6.232e-16,7.225e-16,1.776e-15
MKL,3923,5.218e-16,5.697e-16,1.817e-15
VectorFFT,3924,6.152e-16,6.730e-16,1.639e-15
MKL,3924,3.286e-16,4.323e-16,1.097e-15
VectorFFT,3925,6.291e-16,8.423e-16,1.633e-15
MKL,3925,5.053e-16,6.325e-16,1.873e-15
VectorFFT,3926,6.461e-16,8.431e-16,1.608e-15
MKL,3926,5.102e-16,5.100e-16,1.621e-15
VectorFFT,3927,5.769e-16,6.893e-16,1.574e-15
MKL,3927,3.061e-16,3.482e-16,1.028e-15
VectorFFT,3928,6.291e-16,8.584e-16,1.434e-15
MKL,3928,5.168e-16,5.438e-16,1.999e-15
VectorFFT,3929,6.274e-16,9.134e-16,1.846e-15
MKL,3929,5.119e-16,5.599e-16,1.738e-15
VectorFFT,3930,6.316e-16,8.735e-16,1.862e-15
MKL,3930,3.541e-16,4.617e-16,1.510e-15
VectorFFT,3931,6.224e-16,5.876e-16,1.470e-15
MKL,3931,5.164e-16,4.556e-16,1.857e-15
VectorFFT,3932,6.140e-16,8.112e-16,1.747e-15
MKL,3932,5.113e-16,5.317e-16,1.690e-15
VectorFFT,3933,5.736e-16,6.757e-16,1.506e-15
MKL,3933,4.444e-16,5.725e-16,1.514e-15
VectorFFT,3934,6.205e-16,7.882e-16,1.501e-15
MKL,3934,5.025e-16,4.305e-16,1.955e-15
VectorFFT,3935,6.237e-16,8.322e-16,2.026e-15
MKL,3935,5.070e-16,6.814e-16,1.813e-15
VectorFFT,3936,4.825e-16,6.342e-16,1.364e-15
MKL,3936,2.724e-16,3.120e-16,1.132e-15
VectorFFT,3937,6.281e-16,9.134e-16,1.508e-15
MKL,3937,5.136e-16,4.563e-16,2.139e-15
VectorFFT,3938,6.165e-16,7.039e-16,1.520e-15
MKL,3938,5.134e-16,4.391e-16,1.800e-15
VectorFFT,3939,6.125e-16,7.663e-16,1.670e-15
