N1,N2,N3,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
32,32,512,z:il3d,nat-oop,1255900,1721225,39.659,1.371,9.156e-16,-,1
32,32,1024,z:il3d,nat-oop,2866787,3943463,36.577,1.376,1.297e-15,-,0
32,32,1024,z:il3d,nat-oop,2854338,3951325,36.736,1.384,1.297e-15,-,1
32,32,2048,z:il3d,nat-oop,6249025,8162588,35.238,1.306,1.338e-15,-,0
32,32,2048,z:il3d,nat-oop,6318250,8352550,34.852,1.322,1.338e-15,-,1
32,32,4096,z:il3d,nat-oop,14359075,17902625,32.131,1.247,2.995e-15,-,0
32,32,4096,z:il3d,nat-oop,14037363,17999225,32.868,1.282,2.995e-15,-,1
32,64,2,z:il3d,nat-oop,5832,16046,42.137,2.751,3.969e-16,-,0
32,64,2,z:il3d,nat-oop,5847,16092,42.032,2.752,3.969e-16,-,1
32,64,4,z:il3d,nat-oop,10790,22482,49.349,2.084,4.429e-16,-,0
32,64,4,z:il3d,nat-oop,10890,22475,48.895,2.064,4.429e-16,-,1
32,64,8,z:il3d,nat-oop,21762,36270,52.700,1.667,3.981e-16,-,0
32,64,8,z:il3d,nat-oop,21510,35946,53.319,1.671,3.981e-16,-,1
32,64,16,z:il3d,nat-oop,48959,55956,50.197,1.143,3.822e-16,-,0
32,64,16,z:il3d,nat-oop,49331,56000,49.818,1.135,3.822e-16,-,1
32,64,32,z:il3d,nat-oop,111973,116740,46.823,1.043,2.930e-16,-,0
32,64,32,z:il3d,nat-oop,112497,116967,46.605,1.040,2.930e-16,-,1
32,64,64,z:il3d,nat-oop,255967,353113,43.526,1.380,3.603e-16,-,0
32,64,64,z:il3d,nat-oop,256780,351687,43.388,1.370,3.603e-16,-,1
32,64,128,z:il3d,nat-oop,616150,765037,38.291,1.242,4.530e-16,-,0
32,64,128,z:il3d,nat-oop,614650,765237,38.384,1.245,4.530e-16,-,1
32,64,256,z:il3d,nat-oop,1173738,1703125,42.435,1.451,1.028e-15,-,0
32,64,256,z:il3d,nat-oop,1173213,1728550,42.454,1.473,1.028e-15,-,1
32,64,512,z:il3d,nat-oop,2911187,4078888,36.019,1.401,1.210e-15,-,0
32,64,512,z:il3d,nat-oop,2919863,4002913,35.912,1.371,1.210e-15,-,1
32,64,1024,z:il3d,nat-oop,6796900,8566950,32.397,1.260,1.471e-15,-,0
32,64,1024,z:il3d,nat-oop,7092350,9147500,31.048,1.290,1.471e-15,-,1
32,64,2048,z:il3d,nat-oop,15070037,18010512,30.615,1.195,2.690e-15,-,0
32,64,2048,z:il3d,nat-oop,15407587,19835025,29.945,1.287,2.690e-15,-,1
32,128,2,z:il3d,nat-oop,11378,29499,46.800,2.593,5.032e-16,-,0
32,128,2,z:il3d,nat-oop,11323,29488,47.027,2.604,5.032e-16,-,1
32,128,4,z:il3d,nat-oop,24229,44003,47.336,1.816,3.818e-16,-,0
32,128,4,z:il3d,nat-oop,25228,44271,45.461,1.755,3.818e-16,-,1
32,128,8,z:il3d,nat-oop,52066,80202,47.202,1.540,3.575e-16,-,0
32,128,8,z:il3d,nat-oop,51525,80208,47.698,1.557,3.575e-16,-,1
32,128,16,z:il3d,nat-oop,125957,118523,41.624,0.941,4.283e-16,-,0
32,128,16,z:il3d,nat-oop,116550,118550,44.984,1.017,4.283e-16,-,1
32,128,32,z:il3d,nat-oop,282040,354207,39.502,1.256,3.520e-16,-,0
32,128,32,z:il3d,nat-oop,279500,359320,39.861,1.286,3.520e-16,-,1
32,128,64,z:il3d,nat-oop,649688,790587,36.314,1.217,4.855e-16,-,0
32,128,64,z:il3d,nat-oop,663338,794363,35.567,1.198,4.855e-16,-,1
32,128,128,z:il3d,nat-oop,1229350,1601463,40.515,1.303,8.935e-16,-,0
32,128,128,z:il3d,nat-oop,1233862,1609388,40.367,1.304,8.935e-16,-,1
32,128,256,z:il3d,nat-oop,2827900,3846825,37.080,1.360,1.159e-15,-,0
32,128,256,z:il3d,nat-oop,2847987,3768713,36.818,1.323,1.159e-15,-,1
32,128,512,z:il3d,nat-oop,7622100,9144912,28.890,1.200,1.345e-15,-,0
32,128,512,z:il3d,nat-oop,7592213,9144612,29.004,1.204,1.345e-15,-,1
32,128,1024,z:il3d,nat-oop,17569250,18845550,26.260,1.073,2.964e-15,-,0
32,128,1024,z:il3d,nat-oop,17726913,20428238,26.027,1.152,2.964e-15,-,1
32,256,2,z:il3d,nat-oop,24196,56345,47.400,2.329,3.360e-16,-,0
32,256,2,z:il3d,nat-oop,23746,56516,48.298,2.380,3.360e-16,-,1
32,256,4,z:il3d,nat-oop,51392,91343,47.821,1.777,4.696e-16,-,0
32,256,4,z:il3d,nat-oop,51133,91072,48.063,1.781,4.696e-16,-,1
32,256,8,z:il3d,nat-oop,115437,167707,45.418,1.453,4.155e-16,-,0
32,256,8,z:il3d,nat-oop,117363,168313,44.672,1.434,4.155e-16,-,1
32,256,16,z:il3d,nat-oop,309740,367973,35.969,1.188,4.220e-16,-,0
32,256,16,z:il3d,nat-oop,332720,369220,33.485,1.110,3.919e-16,-,1
32,256,32,z:il3d,nat-oop,594350,765550,39.695,1.288,4.439e-16,-,0
32,256,32,z:il3d,nat-oop,670862,762850,35.168,1.137,4.439e-16,-,1
32,256,64,z:il3d,nat-oop,1337350,1613738,37.243,1.207,9.309e-16,-,0
32,256,64,z:il3d,nat-oop,1345437,1614087,37.019,1.200,9.309e-16,-,1
32,256,128,z:il3d,nat-oop,2897000,3734113,36.195,1.289,1.216e-15,-,0
32,256,128,z:il3d,nat-oop,2905725,3752250,36.087,1.291,1.216e-15,-,1
32,256,256,z:il3d,nat-oop,7433250,8998875,29.624,1.211,1.333e-15,-,0
32,256,256,z:il3d,nat-oop,7489262,9017362,29.402,1.204,1.333e-15,-,1
32,256,512,z:il3d,nat-oop,16200450,21923125,28.479,1.353,2.863e-15,-,0
32,256,512,z:il3d,nat-oop,16121650,22139400,28.618,1.373,2.863e-15,-,1
32,512,2,z:il3d,nat-oop,52949,119828,46.414,2.263,5.284e-16,-,0
32,512,2,z:il3d,nat-oop,53321,120466,46.090,2.259,5.284e-16,-,1
32,512,4,z:il3d,nat-oop,118927,184630,44.085,1.552,3.890e-16,-,0
32,512,4,z:il3d,nat-oop,115043,185447,45.573,1.612,3.890e-16,-,1
32,512,8,z:il3d,nat-oop,271420,362800,41.048,1.337,4.983e-16,-,0
32,512,8,z:il3d,nat-oop,285247,367887,39.058,1.290,4.983e-16,-,1
32,512,16,z:il3d,nat-oop,719925,867175,32.771,1.205,4.820e-16,-,0
32,512,16,z:il3d,nat-oop,715650,867100,32.967,1.212,4.820e-16,-,1
32,512,32,z:il3d,nat-oop,1272713,1734325,39.135,1.363,9.274e-16,-,0
32,512,32,z:il3d,nat-oop,1421250,1712062,35.045,1.205,9.274e-16,-,1
32,512,64,z:il3d,nat-oop,2900938,3815838,36.146,1.315,1.304e-15,-,0
32,512,64,z:il3d,nat-oop,2972850,3670675,35.272,1.235,1.304e-15,-,1
32,512,128,z:il3d,nat-oop,7734125,9218038,28.471,1.192,1.204e-15,-,0
32,512,128,z:il3d,nat-oop,7686162,9226150,28.649,1.200,1.204e-15,-,1
32,512,256,z:il3d,nat-oop,15454100,27121212,29.854,1.755,2.828e-15,-,0
32,512,256,z:il3d,nat-oop,15274138,26368625,30.206,1.726,2.828e-15,-,1
32,1024,2,z:il3d,nat-oop,122407,249773,42.832,2.041,4.675e-16,-,0
32,1024,2,z:il3d,nat-oop,122700,249447,42.729,2.033,4.675e-16,-,1
32,1024,4,z:il3d,nat-oop,280460,396240,39.724,1.413,3.599e-16,-,0
32,1024,4,z:il3d,nat-oop,269060,395487,41.408,1.470,3.599e-16,-,1
32,1024,8,z:il3d,nat-oop,597088,807375,39.513,1.352,4.146e-16,-,0
32,1024,8,z:il3d,nat-oop,594975,804325,39.654,1.352,4.146e-16,-,1
32,1024,16,z:il3d,nat-oop,1313838,1851725,37.910,1.409,7.716e-16,-,0
32,1024,16,z:il3d,nat-oop,1351400,1849075,36.856,1.368,7.716e-16,-,1
32,1024,32,z:il3d,nat-oop,3083900,3858663,34.002,1.251,1.068e-15,-,0
32,1024,32,z:il3d,nat-oop,3211062,3876625,32.655,1.207,1.068e-15,-,1
32,1024,64,z:il3d,nat-oop,8012825,9369937,27.481,1.169,1.611e-15,-,0
32,1024,64,z:il3d,nat-oop,7987213,9286775,27.569,1.163,1.611e-15,-,1
32,1024,128,z:il3d,nat-oop,15905125,23937337,29.008,1.505,3.053e-15,-,0
32,1024,128,z:il3d,nat-oop,15746287,24230250,29.300,1.539,3.053e-15,-,1
32,2048,2,z:il3d,nat-oop,285440,522107,39.031,1.829,3.393e-16,-,0
32,2048,2,z:il3d,nat-oop,286213,524253,38.926,1.832,3.393e-16,-,1
32,2048,4,z:il3d,nat-oop,604463,893888,39.031,1.479,5.636e-16,-,0
32,2048,4,z:il3d,nat-oop,609425,878275,38.713,1.441,5.636e-16,-,1
32,2048,8,z:il3d,nat-oop,1284362,1695212,38.780,1.320,8.806e-16,-,0
32,2048,8,z:il3d,nat-oop,1288313,1704288,38.661,1.323,8.806e-16,-,1
32,2048,16,z:il3d,nat-oop,3227400,3998000,32.490,1.239,1.023e-15,-,0
32,2048,16,z:il3d,nat-oop,3275312,4022475,32.015,1.228,1.023e-15,-,1
32,2048,32,z:il3d,nat-oop,9544100,9283575,23.072,0.973,1.361e-15,-,0
32,2048,32,z:il3d,nat-oop,9511725,9432275,23.150,0.992,1.361e-15,-,1
32,2048,64,z:il3d,nat-oop,17271675,23277750,26.713,1.348,2.857e-15,-,0
32,2048,64,z:il3d,nat-oop,17048350,23457275,27.063,1.376,2.857e-15,-,1
32,4096,2,z:il3d,nat-oop,619038,1120213,38.112,1.810,5.312e-16,-,0
32,4096,2,z:il3d,nat-oop,619350,1120175,38.093,1.809,5.312e-16,-,1
32,4096,4,z:il3d,nat-oop,1272863,1792850,39.130,1.409,1.044e-15,-,0
32,4096,4,z:il3d,nat-oop,1276000,1802913,39.034,1.413,1.044e-15,-,1
32,4096,8,z:il3d,nat-oop,3133875,3701000,33.459,1.181,1.087e-15,-,0
32,4096,8,z:il3d,nat-oop,3115288,3695775,33.659,1.186,1.087e-15,-,1
32,4096,16,z:il3d,nat-oop,7360638,8712812,29.916,1.184,1.570e-15,-,0
32,4096,16,z:il3d,nat-oop,7304000,8772312,30.148,1.201,1.570e-15,-,1
32,4096,32,z:il3d,nat-oop,17558825,20998213,26.276,1.196,2.697e-15,-,0
32,4096,32,z:il3d,nat-oop,17727888,21193400,26.025,1.195,2.697e-15,-,1
32,8192,2,z:il3d,nat-oop,1337912,2319413,37.228,1.734,1.018e-15,-,0
32,8192,2,z:il3d,nat-oop,1303375,2293213,38.214,1.759,1.018e-15,-,1
32,8192,4,z:il3d,nat-oop,3198613,3910575,32.782,1.223,1.121e-15,-,0
32,8192,4,z:il3d,nat-oop,3078850,3929575,34.057,1.276,1.121e-15,-,1
32,8192,8,z:il3d,nat-oop,7304775,9067938,30.145,1.241,1.663e-15,-,0
32,8192,8,z:il3d,nat-oop,7414275,9071425,29.700,1.224,1.663e-15,-,1
32,8192,16,z:il3d,nat-oop,18217950,22437475,25.325,1.232,2.979e-15,-,0
32,8192,16,z:il3d,nat-oop,18323138,22716113,25.180,1.240,2.979e-15,-,1
64,2,2,z:il3d,nat-oop,909,8954,11.269,9.853,2.295e-16,-,0
64,2,2,z:il3d,nat-oop,912,8962,11.234,9.832,2.295e-16,-,1
64,2,4,z:il3d,nat-oop,1099,9922,20.968,9.030,2.562e-16,-,0
64,2,4,z:il3d,nat-oop,1096,9917,21.028,9.051,2.562e-16,-,1
64,2,8,z:il3d,nat-oop,1579,10805,32.432,6.845,3.023e-16,-,0
64,2,8,z:il3d,nat-oop,1580,10831,32.410,6.856,3.023e-16,-,1
64,2,16,z:il3d,nat-oop,3087,13981,36.486,4.529,2.930e-16,-,0
64,2,16,z:il3d,nat-oop,3053,14065,36.896,4.607,2.930e-16,-,1
64,2,32,z:il3d,nat-oop,6083,22008,40.401,3.618,2.979e-16,-,0
64,2,32,z:il3d,nat-oop,6109,21968,40.228,3.596,2.979e-16,-,1
64,2,64,z:il3d,nat-oop,10862,36784,49.023,3.387,3.646e-16,-,0
64,2,64,z:il3d,nat-oop,10724,36841,49.652,3.435,3.646e-16,-,1
64,2,128,z:il3d,nat-oop,23964,66846,47.859,2.789,3.796e-16,-,0
64,2,128,z:il3d,nat-oop,23770,66833,48.248,2.812,3.796e-16,-,1
64,2,256,z:il3d,nat-oop,48066,126198,51.130,2.626,3.915e-16,-,0
64,2,256,z:il3d,nat-oop,48580,126039,50.588,2.594,3.915e-16,-,1
64,2,512,z:il3d,nat-oop,105543,250827,49.675,2.377,4.602e-16,-,0
64,2,512,z:il3d,nat-oop,107027,250680,48.987,2.342,4.602e-16,-,1
64,2,1024,z:il3d,nat-oop,258053,533133,43.174,2.066,4.445e-16,-,0
64,2,1024,z:il3d,nat-oop,254940,536600,43.701,2.105,4.445e-16,-,1
64,2,2048,z:il3d,nat-oop,554438,1125475,42.553,2.030,5.751e-16,-,0
64,2,2048,z:il3d,nat-oop,552200,1134812,42.725,2.055,5.751e-16,-,1
64,2,4096,z:il3d,nat-oop,1171538,2252850,42.515,1.923,1.162e-15,-,0
64,2,4096,z:il3d,nat-oop,1172725,2276313,42.471,1.941,1.162e-15,-,1
64,2,8192,z:il3d,nat-oop,2748075,4869250,38.157,1.772,1.259e-15,-,0
64,2,8192,z:il3d,nat-oop,2698025,4846738,38.865,1.796,1.259e-15,-,1
64,4,2,z:il3d,nat-oop,1094,9730,21.070,8.898,2.987e-16,-,0
64,4,2,z:il3d,nat-oop,1099,9657,20.968,8.789,2.987e-16,-,1
64,4,4,z:il3d,nat-oop,1703,10483,30.071,6.157,2.320e-16,-,0
64,4,4,z:il3d,nat-oop,1719,10487,29.787,6.101,2.320e-16,-,1
64,4,8,z:il3d,nat-oop,2462,12153,45.755,4.937,2.429e-16,-,0
64,4,8,z:il3d,nat-oop,3122,12038,36.081,3.856,2.429e-16,-,1
64,4,16,z:il3d,nat-oop,5442,16228,45.163,2.982,2.554e-16,-,0
64,4,16,z:il3d,nat-oop,5351,16217,45.931,3.031,2.554e-16,-,1
64,4,32,z:il3d,nat-oop,11454,26582,46.490,2.321,2.687e-16,-,0
64,4,32,z:il3d,nat-oop,11368,26584,46.838,2.338,2.687e-16,-,1
64,4,64,z:il3d,nat-oop,23213,46941,49.407,2.022,3.580e-16,-,0
64,4,64,z:il3d,nat-oop,23048,46867,49.760,2.033,3.580e-16,-,1
64,4,128,z:il3d,nat-oop,47975,89369,51.226,1.863,5.368e-16,-,0
64,4,128,z:il3d,nat-oop,47628,89121,51.600,1.871,5.368e-16,-,1
64,4,256,z:il3d,nat-oop,108273,176150,48.423,1.627,4.123e-16,-,0
64,4,256,z:il3d,nat-oop,106197,177210,49.370,1.669,4.123e-16,-,1
64,4,512,z:il3d,nat-oop,236967,376627,47.016,1.589,5.018e-16,-,0
64,4,512,z:il3d,nat-oop,238393,378673,46.734,1.588,5.018e-16,-,1
64,4,1024,z:il3d,nat-oop,527312,817200,44.742,1.550,4.755e-16,-,0
64,4,1024,z:il3d,nat-oop,529162,821763,44.585,1.553,4.755e-16,-,1
64,4,2048,z:il3d,nat-oop,1103587,1702475,45.132,1.543,1.322e-15,-,0
64,4,2048,z:il3d,nat-oop,1121363,1646338,44.417,1.468,1.322e-15,-,1
64,4,4096,z:il3d,nat-oop,2640137,3653062,39.717,1.384,1.231e-15,-,0
64,4,4096,z:il3d,nat-oop,2662750,3596000,39.379,1.350,1.231e-15,-,1
64,4,8192,z:il3d,nat-oop,6894312,8454963,31.940,1.226,1.708e-15,-,0
64,4,8192,z:il3d,nat-oop,7041612,8574163,31.271,1.218,1.708e-15,-,1
64,8,2,z:il3d,nat-oop,1569,10814,32.634,6.893,3.538e-16,-,0
64,8,2,z:il3d,nat-oop,1578,10820,32.451,6.858,3.538e-16,-,1
64,8,4,z:il3d,nat-oop,2690,12368,41.874,4.598,2.687e-16,-,0
64,8,4,z:il3d,nat-oop,2651,12395,42.496,4.676,2.687e-16,-,1
64,8,8,z:il3d,nat-oop,5136,15180,47.846,2.955,2.535e-16,-,0
64,8,8,z:il3d,nat-oop,5019,15161,48.961,3.020,2.535e-16,-,1
64,8,16,z:il3d,nat-oop,11193,22745,47.574,2.032,3.277e-16,-,0
64,8,16,z:il3d,nat-oop,11189,22809,47.590,2.039,3.277e-16,-,1
64,8,32,z:il3d,nat-oop,22989,39120,49.889,1.702,3.948e-16,-,0
64,8,32,z:il3d,nat-oop,22979,39410,49.911,1.715,3.948e-16,-,1
64,8,64,z:il3d,nat-oop,48149,74175,51.041,1.541,4.014e-16,-,0
64,8,64,z:il3d,nat-oop,48410,74408,50.767,1.537,4.014e-16,-,1
64,8,128,z:il3d,nat-oop,105657,149950,49.622,1.419,3.968e-16,-,0
64,8,128,z:il3d,nat-oop,94487,149290,55.488,1.580,3.968e-16,-,1
64,8,256,z:il3d,nat-oop,236320,322733,47.144,1.366,3.546e-16,-,0
64,8,256,z:il3d,nat-oop,245380,322647,45.404,1.315,3.546e-16,-,1
64,8,512,z:il3d,nat-oop,548137,708612,43.042,1.293,5.678e-16,-,0
64,8,512,z:il3d,nat-oop,532800,709575,44.281,1.332,5.678e-16,-,1
64,8,1024,z:il3d,nat-oop,1178575,1420125,42.261,1.205,1.135e-15,-,0
64,8,1024,z:il3d,nat-oop,1118312,1493787,44.538,1.336,1.135e-15,-,1
64,8,2048,z:il3d,nat-oop,2560063,3226100,40.959,1.260,1.394e-15,-,0
64,8,2048,z:il3d,nat-oop,2558588,3340475,40.983,1.306,1.394e-15,-,1
64,8,4096,z:il3d,nat-oop,6672838,7407450,33.000,1.110,1.737e-15,-,0
64,8,4096,z:il3d,nat-oop,6892913,7440950,31.946,1.080,1.737e-15,-,1
64,8,8192,z:il3d,nat-oop,12822950,16471750,35.980,1.285,2.846e-15,-,0
64,8,8192,z:il3d,nat-oop,12778525,16255337,36.105,1.272,2.846e-15,-,1
64,16,2,z:il3d,nat-oop,2877,13373,39.158,4.649,3.035e-16,-,0
64,16,2,z:il3d,nat-oop,2966,13464,37.981,4.540,3.035e-16,-,1
64,16,4,z:il3d,nat-oop,5823,16245,42.202,2.790,3.078e-16,-,0
64,16,4,z:il3d,nat-oop,5761,16276,42.657,2.825,3.078e-16,-,1
64,16,8,z:il3d,nat-oop,9908,22494,53.741,2.270,2.650e-16,-,0
64,16,8,z:il3d,nat-oop,9924,22478,53.657,2.265,2.650e-16,-,1
64,16,16,z:il3d,nat-oop,23105,27913,49.638,1.208,3.150e-16,-,0
64,16,16,z:il3d,nat-oop,23217,27757,49.398,1.196,3.150e-16,-,1
64,16,32,z:il3d,nat-oop,51031,54820,48.159,1.074,3.298e-16,-,0
64,16,32,z:il3d,nat-oop,50593,54795,48.575,1.083,3.298e-16,-,1
64,16,64,z:il3d,nat-oop,99563,117317,52.659,1.178,3.382e-16,-,0
64,16,64,z:il3d,nat-oop,99943,117880,52.459,1.179,3.382e-16,-,1
64,16,128,z:il3d,nat-oop,244207,262187,45.622,1.074,3.795e-16,-,0
64,16,128,z:il3d,nat-oop,238260,262147,46.760,1.100,3.795e-16,-,1
64,16,256,z:il3d,nat-oop,537912,823037,43.860,1.530,4.412e-16,-,0
64,16,256,z:il3d,nat-oop,539925,816988,43.697,1.513,4.412e-16,-,1
64,16,512,z:il3d,nat-oop,1171975,1730887,42.499,1.477,1.386e-15,-,0
64,16,512,z:il3d,nat-oop,1142862,1724275,43.581,1.509,1.386e-15,-,1
64,16,1024,z:il3d,nat-oop,2582237,3669688,40.607,1.421,1.124e-15,-,0
64,16,1024,z:il3d,nat-oop,2501350,3652688,41.920,1.460,1.124e-15,-,1
64,16,2048,z:il3d,nat-oop,6607062,8124875,33.328,1.230,1.577e-15,-,0
64,16,2048,z:il3d,nat-oop,6725362,8145987,32.742,1.211,1.577e-15,-,1
64,16,4096,z:il3d,nat-oop,12251963,17736688,37.657,1.448,2.934e-15,-,0
64,16,4096,z:il3d,nat-oop,13332825,17794400,34.604,1.335,2.934e-15,-,1
64,32,2,z:il3d,nat-oop,6577,19895,37.367,3.025,2.760e-16,-,0
64,32,2,z:il3d,nat-oop,6613,19900,37.165,3.009,2.760e-16,-,1
64,32,4,z:il3d,nat-oop,10922,26748,48.754,2.449,3.822e-16,-,0
64,32,4,z:il3d,nat-oop,10914,26791,48.789,2.455,3.822e-16,-,1
64,32,8,z:il3d,nat-oop,23743,40044,48.305,1.687,3.012e-16,-,0
64,32,8,z:il3d,nat-oop,23646,40414,48.502,1.709,3.012e-16,-,1
64,32,16,z:il3d,nat-oop,50223,58395,48.934,1.163,3.465e-16,-,0
64,32,16,z:il3d,nat-oop,50110,58146,49.044,1.160,3.465e-16,-,1
64,32,32,z:il3d,nat-oop,101727,116093,51.539,1.141,3.551e-16,-,0
64,32,32,z:il3d,nat-oop,99390,116363,52.751,1.171,3.551e-16,-,1
64,32,64,z:il3d,nat-oop,250967,276273,44.393,1.101,4.022e-16,-,0
64,32,64,z:il3d,nat-oop,251260,275340,44.341,1.096,4.022e-16,-,1
64,32,128,z:il3d,nat-oop,616225,805438,38.286,1.307,5.394e-16,-,0
64,32,128,z:il3d,nat-oop,573350,803600,41.149,1.402,5.394e-16,-,1
64,32,256,z:il3d,nat-oop,1290062,1742837,38.608,1.351,1.159e-15,-,0
64,32,256,z:il3d,nat-oop,1420675,1777250,35.059,1.251,1.159e-15,-,1
64,32,512,z:il3d,nat-oop,2985200,4133100,35.126,1.385,1.275e-15,-,0
64,32,512,z:il3d,nat-oop,2922850,4102525,35.875,1.404,1.275e-15,-,1
64,32,1024,z:il3d,nat-oop,7238000,8877475,30.423,1.227,1.481e-15,-,0
64,32,1024,z:il3d,nat-oop,7358462,8882625,29.925,1.207,1.481e-15,-,1
64,32,2048,z:il3d,nat-oop,12855275,18025537,35.890,1.402,2.975e-15,-,0
64,32,2048,z:il3d,nat-oop,12661462,19182175,36.439,1.515,2.975e-15,-,1
64,64,2,z:il3d,nat-oop,12173,32721,43.743,2.688,3.603e-16,-,0
64,64,2,z:il3d,nat-oop,12274,32880,43.382,2.679,3.603e-16,-,1
64,64,4,z:il3d,nat-oop,24798,46025,46.248,1.856,3.474e-16,-,0
64,64,4,z:il3d,nat-oop,25022,46028,45.835,1.839,3.474e-16,-,1
64,64,8,z:il3d,nat-oop,50064,73725,49.089,1.473,3.451e-16,-,0
64,64,8,z:il3d,nat-oop,50295,73784,48.864,1.467,3.451e-16,-,1
64,64,16,z:il3d,nat-oop,101887,125783,51.458,1.235,3.306e-16,-,0
64,64,16,z:il3d,nat-oop,101640,125933,51.583,1.239,3.306e-16,-,1
64,64,32,z:il3d,nat-oop,243200,276333,45.811,1.136,4.175e-16,-,0
64,64,32,z:il3d,nat-oop,254393,277060,43.795,1.089,4.175e-16,-,1
64,64,64,z:il3d,nat-oop,581500,794613,40.573,1.366,4.609e-16,-,0
64,64,64,z:il3d,nat-oop,584663,798400,40.353,1.366,4.609e-16,-,1
64,64,128,z:il3d,nat-oop,1273387,1666225,39.114,1.308,1.216e-15,-,0
64,64,128,z:il3d,nat-oop,1259937,1679362,39.532,1.333,1.216e-15,-,1
64,64,256,z:il3d,nat-oop,2824150,4018925,37.129,1.423,1.231e-15,-,0
64,64,256,z:il3d,nat-oop,2814400,4017862,37.258,1.428,1.231e-15,-,1
64,64,512,z:il3d,nat-oop,7399950,9713050,29.757,1.313,1.673e-15,-,0
64,64,512,z:il3d,nat-oop,7608613,9833438,28.941,1.292,1.673e-15,-,1
64,64,1024,z:il3d,nat-oop,14567400,20332638,31.672,1.396,2.957e-15,-,0
64,64,1024,z:il3d,nat-oop,14183175,19630750,32.530,1.384,2.957e-15,-,1
64,128,2,z:il3d,nat-oop,27294,60066,42.019,2.201,3.481e-16,-,0
64,128,2,z:il3d,nat-oop,26602,60075,43.112,2.258,3.481e-16,-,1
64,128,4,z:il3d,nat-oop,55284,90156,44.454,1.631,3.413e-16,-,0
64,128,4,z:il3d,nat-oop,55859,90164,43.996,1.614,3.413e-16,-,1
64,128,8,z:il3d,nat-oop,113183,163983,46.322,1.449,4.353e-16,-,0
64,128,8,z:il3d,nat-oop,113050,164823,46.377,1.458,4.353e-16,-,1
64,128,16,z:il3d,nat-oop,268653,281327,41.470,1.047,3.278e-16,-,0
64,128,16,z:il3d,nat-oop,278720,281140,39.972,1.009,3.278e-16,-,1
64,128,32,z:il3d,nat-oop,704712,793212,33.479,1.126,5.018e-16,-,0
64,128,32,z:il3d,nat-oop,695787,796538,33.908,1.145,5.018e-16,-,1
64,128,64,z:il3d,nat-oop,1257825,1683788,39.598,1.339,1.414e-15,-,0
64,128,64,z:il3d,nat-oop,1397825,1690425,35.632,1.209,1.414e-15,-,1
64,128,128,z:il3d,nat-oop,2928975,3866187,35.800,1.320,1.282e-15,-,0
64,128,128,z:il3d,nat-oop,2910575,3932038,36.026,1.351,1.282e-15,-,1
64,128,256,z:il3d,nat-oop,7231200,9383325,30.452,1.298,1.501e-15,-,0
64,128,256,z:il3d,nat-oop,7278487,9394138,30.254,1.291,1.501e-15,-,1
64,128,512,z:il3d,nat-oop,15831963,21579575,29.142,1.363,2.815e-15,-,0
64,128,512,z:il3d,nat-oop,15561650,20700963,29.648,1.330,2.815e-15,-,1
64,256,2,z:il3d,nat-oop,55936,115125,43.936,2.058,3.766e-16,-,0
64,256,2,z:il3d,nat-oop,61667,115408,39.853,1.871,3.766e-16,-,1
64,256,4,z:il3d,nat-oop,113017,186347,46.390,1.649,4.162e-16,-,0
64,256,4,z:il3d,nat-oop,110707,186057,47.358,1.681,4.162e-16,-,1
64,256,8,z:il3d,nat-oop,279860,361567,39.810,1.292,4.945e-16,-,0
64,256,8,z:il3d,nat-oop,270987,359260,41.113,1.326,4.945e-16,-,1
64,256,16,z:il3d,nat-oop,741825,809525,31.804,1.091,5.257e-16,-,0
64,256,16,z:il3d,nat-oop,725063,811513,32.539,1.119,5.257e-16,-,1
64,256,32,z:il3d,nat-oop,1349213,1647075,36.916,1.221,1.057e-15,-,0
64,256,32,z:il3d,nat-oop,1364000,1660687,36.516,1.218,1.057e-15,-,1
64,256,64,z:il3d,nat-oop,3141312,3580287,33.380,1.140,1.294e-15,-,0
64,256,64,z:il3d,nat-oop,2908737,3610962,36.049,1.241,1.294e-15,-,1
64,256,128,z:il3d,nat-oop,7481737,9045112,29.432,1.209,1.635e-15,-,0
64,256,128,z:il3d,nat-oop,7529375,9029663,29.246,1.199,1.635e-15,-,1
64,256,256,z:il3d,nat-oop,14419938,20431175,31.996,1.417,2.767e-15,-,0
64,256,256,z:il3d,nat-oop,14247950,20898725,32.382,1.467,2.767e-15,-,1
64,512,2,z:il3d,nat-oop,121057,243713,43.309,2.013,5.108e-16,-,0
64,512,2,z:il3d,nat-oop,114300,243887,45.869,2.134,5.108e-16,-,1
64,512,4,z:il3d,nat-oop,284220,387240,39.199,1.362,4.413e-16,-,0
64,512,4,z:il3d,nat-oop,270793,387780,41.143,1.432,4.413e-16,-,1
64,512,8,z:il3d,nat-oop,609487,793050,38.710,1.301,6.669e-16,-,0
64,512,8,z:il3d,nat-oop,607388,794000,38.843,1.307,6.669e-16,-,1
64,512,16,z:il3d,nat-oop,1365912,1853475,36.465,1.357,1.105e-15,-,0
64,512,16,z:il3d,nat-oop,1528838,1843938,32.579,1.206,1.105e-15,-,1
64,512,32,z:il3d,nat-oop,3344275,3836688,31.354,1.147,1.225e-15,-,0
64,512,32,z:il3d,nat-oop,3310725,3849550,31.672,1.163,1.225e-15,-,1
